,train,val,test
0,13952_1,19694_0,26795_0
1,13952_0,26806_0,26787_0
2,13958_0,18842_0,13963_0
3,13958_3,19667_0,19672_0
4,13958_1,19677_0,26829_0
5,13958_2,18837_0,26859_0
6,13959_0,18839_0,26847_0
7,13960_0,26851_0,18849_0
8,13961_0,19678_0,18849_1
9,13961_1,26800_0,18849_2
10,13962_0,26789_0,13979_0
11,13962_1,26809_0,26839_0
12,13965_2,19698_0,26849_0
13,13965_0,19697_0,26850_0
14,13965_1,18848_6,19689_0
15,13966_0,18848_1,19691_0
16,13973_1,18848_5,
17,13973_0,18848_4,
18,13973_2,18848_3,
19,13974_1,18848_2,
20,13974_0,18848_0,
21,13975_0,19695_0,
22,13981_1,13971_0,
23,13981_0,13977_1,
24,18831_0,13977_0,
25,18841_0,13977_2,
26,18841_2,26793_0,
27,18841_1,18832_0,
28,18852_0,19692_0,
29,19674_0,19685_0,
30,19680_0,18834_0,
31,19690_0,26808_0,
32,19693_0,13972_0,
33,26788_0,13972_1,
34,26797_0,26858_0,
35,26798_0,19669_0,
36,26805_0,26822_0,
37,26815_0,18836_0,
38,26816_0,18836_1,
39,26820_0,18846_0,
40,26823_0,13964_0,
41,26831_0,26803_0,
42,26832_0,26844_0,
43,26835_0,26845_0,
44,26841_0,13953_0,
45,26846_0,13953_1,
46,26853_0,26804_0,
47,26855_0,26791_0,
48,13954_0,18845_0,
49,13955_0,26814_0,
50,13957_0,,
51,13976_0,,
52,13978_1,,
53,13978_0,,
54,13980_0,,
55,13980_1,,
56,13980_2,,
57,13983_0,,
58,13983_1,,
59,13983_3,,
60,13983_2,,
61,18827_2,,
62,18827_0,,
63,18827_1,,
64,18829_0,,
65,18830_0,,
66,18833_0,,
67,18835_0,,
68,18838_0,,
69,18840_4,,
70,18840_3,,
71,18840_1,,
72,18840_5,,
73,18840_2,,
74,18840_0,,
75,18843_1,,
76,18843_0,,
77,18844_0,,
78,18847_0,,
79,18847_6,,
80,18847_8,,
81,18847_9,,
82,18847_4,,
83,18847_1,,
84,18847_10,,
85,18847_5,,
86,18847_7,,
87,18847_2,,
88,18847_3,,
89,18851_0,,
90,19675_0,,
91,19676_0,,
92,19681_0,,
93,19684_0,,
94,19700_0,,
95,26790_0,,
96,26794_0,,
97,26799_0,,
98,26801_0,,
99,26802_0,,
100,26807_0,,
101,26810_0,,
102,26811_0,,
103,26813_0,,
104,26817_0,,
105,26821_0,,
106,26824_0,,
107,26825_0,,
108,26826_0,,
109,26828_0,,
110,26833_0,,
111,26834_0,,
112,26838_0,,
113,26842_0,,
114,26843_0,,
115,26848_0,,
116,26857_0,,
