,train,val,test
0,13952_1,26859_0,26798_0
1,13952_0,19677_0,18848_6
2,13958_0,19680_0,18848_1
3,13958_3,13963_0,18848_5
4,13958_1,18839_0,18848_4
5,13958_2,26823_0,18848_3
6,13959_0,19674_0,18848_2
7,13960_0,18842_0,18848_0
8,13961_0,26800_0,26815_0
9,13961_1,26814_0,26855_0
10,13965_2,26793_0,26788_0
11,13965_0,26833_0,13966_0
12,13965_1,19675_0,18831_0
13,13971_0,18840_4,19697_0
14,13973_1,18840_3,13962_0
15,13973_0,18840_1,13962_1
16,13973_2,18840_5,18830_0
17,13974_1,18840_2,13955_0
18,13974_0,18840_0,26794_0
19,13975_0,19692_0,18833_0
20,13981_1,26804_0,26807_0
21,13981_0,26848_0,26828_0
22,18837_0,13972_0,18835_0
23,18841_0,13972_1,26811_0
24,18841_2,13954_0,13979_0
25,18841_1,26790_0,26849_0
26,18852_0,,13953_0
27,19667_0,,13953_1
28,19672_0,,
29,19678_0,,
30,19690_0,,
31,19693_0,,
32,19694_0,,
33,19695_0,,
34,19698_0,,
35,26787_0,,
36,26789_0,,
37,26795_0,,
38,26797_0,,
39,26805_0,,
40,26806_0,,
41,26809_0,,
42,26816_0,,
43,26820_0,,
44,26829_0,,
45,26831_0,,
46,26832_0,,
47,26835_0,,
48,26841_0,,
49,26846_0,,
50,26851_0,,
51,26853_0,,
52,13957_0,,
53,13964_0,,
54,13976_0,,
55,13977_1,,
56,13977_0,,
57,13977_2,,
58,13978_1,,
59,13978_0,,
60,13980_0,,
61,13980_1,,
62,13980_2,,
63,13983_0,,
64,13983_1,,
65,13983_3,,
66,13983_2,,
67,18827_2,,
68,18827_0,,
69,18827_1,,
70,18829_0,,
71,18832_0,,
72,18834_0,,
73,18836_0,,
74,18836_1,,
75,18838_0,,
76,18843_1,,
77,18843_0,,
78,18844_0,,
79,18845_0,,
80,18846_0,,
81,18847_0,,
82,18847_6,,
83,18847_8,,
84,18847_9,,
85,18847_4,,
86,18847_1,,
87,18847_10,,
88,18847_5,,
89,18847_7,,
90,18847_2,,
91,18847_3,,
92,18849_0,,
93,18849_1,,
94,18849_2,,
95,18851_0,,
96,19669_0,,
97,19676_0,,
98,19681_0,,
99,19684_0,,
100,19685_0,,
101,19689_0,,
102,19691_0,,
103,19700_0,,
104,26791_0,,
105,26799_0,,
106,26801_0,,
107,26802_0,,
108,26803_0,,
109,26808_0,,
110,26810_0,,
111,26813_0,,
112,26817_0,,
113,26821_0,,
114,26822_0,,
115,26824_0,,
116,26825_0,,
117,26826_0,,
118,26834_0,,
119,26838_0,,
120,26839_0,,
121,26842_0,,
122,26843_0,,
123,26844_0,,
124,26845_0,,
125,26847_0,,
126,26850_0,,
127,26857_0,,
128,26858_0,,
