,train,val,test
0,tcga_TCGA-G8-6326,tcga_TCGA-FA-A4BB,tcga_TCGA-FF-8046
1,tcga_TCGA-G8-6325,tcga_TCGA-FA-A82F,tcga_TCGA-GR-7351
2,tcga_TCGA-GS-A9TY,nanchang_1460108A01#16_17,tcga_TCGA-G8-6907
3,tcga_TCGA-FM-8000,nanchang_1460108A02#16_18,tcga_TCGA-GS-A9TT
4,tcga_TCGA-G8-6906,nanchang_1460108A03#16_19,nanchang_1420083A01#18_2
5,tcga_TCGA-FF-8041,nanchang_1460108A04#16_20,nanchang_1420083A02#18_3
6,tcga_TCGA-RQ-A68N,nanchang_1460108A05#4_1,nanchang_1420083A03#18_4
7,tcga_TCGA-GS-A9TW,nanchang_1460108A06#4_2,nanchang_1420083A04#18_5
8,tcga_TCGA-FA-A7Q1,nanchang_1460108A07,nanchang_1420083A05#18_6
9,tcga_TCGA-GS-A9TX,nanchang_1460108A08,nanchang_1420083A06#18_7
10,tcga_TCGA-FA-A6HN,nanchang_1463717B01#4_5,nanchang_1420083A07#18_8
11,tcga_TCGA-G8-6324,nanchang_1463717B02#4_6,nanchang_1420083A08#18_9
12,tcga_TCGA-FF-8043,nanchang_1463717B03#4_7,nanchang_1420083A09#18_10
13,tcga_TCGA-FF-8047,nanchang_1463717B04#4_8,nanchang_1420083A10#18_11
14,tcga_TCGA-G8-6909,nanchang_1463717B05#4_9,nanchang_1482921A01#4_15
15,tcga_TCGA-GR-7353,nanchang_1463717B06#4_10,nanchang_1482921A02#4_16
16,tcga_TCGA-GS-A9U4,nanchang_1463717B07#4_11,nanchang_1482921A03#4_17
17,tcga_TCGA-RQ-AAAT,nanchang_1463717B08#4_12,nanchang_1482921A04#4_18
18,tcga_TCGA-FA-8693,nanchang_1463717B09#4_13,nanchang_1482921A05#4_19
19,tcga_TCGA-GR-A4D6,nanchang_1463717B10#4_14,nanchang_1482921A06#4_20
20,tcga_TCGA-FA-A7DS,nanchang_1494509A01#6_3,nanchang_1482921A07#5_1
21,tcga_TCGA-GR-A4D9,nanchang_1494509A02#6_4,nanchang_X172464A01#5_11
22,tcga_TCGA-FA-A6HO,nanchang_1494509A03#6_5,nanchang_X172464A02#5_12
23,tcga_TCGA-GS-A9TQ,nanchang_1494509A04#6_6,nanchang_X172464A03#5_13
24,tcga_TCGA-GS-A9TU,nanchang_1494509A05#6_7,nanchang_X172464A04#5_14
25,tcga_TCGA-GS-A9TV,nanchang_1494509A06#6_8,nanchang_X172464A05#5_15
26,tcga_TCGA-FF-8061,nanchang_1494509A07#6_9,nanchang_X172464A06#5_16
27,tcga_TCGA-GR-A4D4,nanchang_1556514A01#20_9,nanchang_X172464A07#5_17
28,tcga_TCGA-G8-6914,nanchang_1556514A02#20_10,nanchang_X172464A08#5_18
29,tcga_TCGA-GR-A4D5,nanchang_1556514A03#20_11,nanchang_X211079A01#9_3
30,tcga_TCGA-RQ-A6JB,nanchang_1556514A04#20_12,nanchang_X211079A02#9_4
31,tcga_TCGA-GS-A9U3,nanchang_1556514A05#20_13,nanchang_X211079A03#9_5
32,tcga_TCGA-FA-A4XK,nanchang_1556514A06#20_14,nanchang_X211079A04#9_6
33,nanchang_1375314A01#3_1,nanchang_1556514A07#20_15,nanchang_X211079A05#9_7
34,nanchang_1375314A02#3_2,nanchang_1556514A08#20_16,nanchang_X211079A06#9_8
35,nanchang_1375314A03#3_3,nanchang_X209790A01#8_11,nanchang_X211079A07#9_9
36,nanchang_1375314A04#3_4,nanchang_X209790A02#8_12,nanchang_X211079A08#9_10
37,nanchang_1375314A05#3_5,nanchang_X209790A03#8_13,nanchang_X251184A01#11_11
38,nanchang_1375314A06#3_6,nanchang_X209790A04#8_14,nanchang_X251184A02#11_12
39,nanchang_1375314A07#3_7,nanchang_X209790A05#8_15,nanchang_X251184A03#11_13
40,nanchang_1375314A08#3_8,nanchang_X209790A06#8_16,nanchang_X251184A04#11_14
41,nanchang_1386008A01#3_9,nanchang_X209790A07#8_17,nanchang_X251184A05#11_15
42,nanchang_1386008A02#3_10,nanchang_X209790A08#8_18,nanchang_X251184A06#11_16
43,nanchang_1386008A03#3_11,nanchang_X209790A09#8_19,nanchang_X251184A07#11_17
44,nanchang_1386008A04#3_12,nanchang_X209790A10#8_20,nanchang_X251184A08#11_18
45,nanchang_1386008A05#3_13,nanchang_X209790A11#9_1,morph_26807_0
46,nanchang_1386008A06#3_14,nanchang_X209790A12#9_2,morph_18837_0
47,nanchang_1386008A07#3_15,morph_19694_0,morph_19674_0
48,nanchang_1386008A08#3_16,morph_18827_2,morph_19672_0
49,nanchang_1386008A09#3_17,morph_26833_0,morph_13954_0
50,nanchang_1386008A10#3_18,morph_18848_6,morph_26825_0
51,nanchang_1390316A01#3_19,morph_18852_0,morph_26805_0
52,nanchang_1390316A02#3_20,morph_13957_0,morph_13976_0
53,nanchang_1390316A03#2_1,morph_18827_0,morph_26794_0
54,nanchang_1394025A01#2_2,morph_18848_1,morph_18829_0
55,nanchang_1394025A02#2_3,morph_18848_5,morph_26808_0
56,nanchang_1394025A03#2_4,morph_26806_0,morph_18838_0
57,nanchang_1394025A04#2_5,morph_19693_0,morph_26859_0
58,nanchang_1394025A05#2_6,morph_18832_0,
59,nanchang_1394025A06#2_7,morph_18848_4,
60,nanchang_1394025A07#2_8,morph_26814_0,
61,nanchang_1394025A08#2_9,morph_18848_3,
62,nanchang_1394025A09#2_10,morph_18848_2,
63,nanchang_1394025A10#2_11,morph_19684_0,
64,nanchang_1394250C01#2_12,morph_19695_0,
65,nanchang_1394250C02#2_13,morph_18827_1,
66,nanchang_1394250C03#2_14,morph_18848_0,
67,nanchang_1394250C04#2_15,morph_26804_0,
68,nanchang_1394250C05#2_16,morph_18839_0,
69,nanchang_1394250C06#2_17,morph_26797_0,
70,nanchang_1394250C07#2_18,,
71,nanchang_1394250C08#2_19,,
72,nanchang_1394931A01#2_20,,
73,nanchang_1394931A02#1_1,,
74,nanchang_1394931A03#1_2,,
75,nanchang_1394931A04#1_3,,
76,nanchang_1396455B01#1_4,,
77,nanchang_1396455B02#1_5,,
78,nanchang_1396455B02#1_6,,
79,nanchang_1396455B03#1_7,,
80,nanchang_1396455B04#1_8,,
81,nanchang_1396455B05#1_9,,
82,nanchang_1396455B06#1_10,,
83,nanchang_1412190C01,,
84,nanchang_1412190C02,,
85,nanchang_1412190C03,,
86,nanchang_1412190C04,,
87,nanchang_1412190C05,,
88,nanchang_1412190C06,,
89,nanchang_1412190C07,,
90,nanchang_1412190C08,,
91,nanchang_1430290A01#18_15,,
92,nanchang_1430290A02#18_16,,
93,nanchang_1430290A03#18_17,,
94,nanchang_1433261A01#18_18,,
95,nanchang_1433261A02,,
96,nanchang_1433261A03#18_20,,
97,nanchang_1433261A04#17_1,,
98,nanchang_1433261A05#17_2,,
99,nanchang_1438435B01#17_3,,
100,nanchang_1438435B02#17_4,,
101,nanchang_1445057B01#17_5,,
102,nanchang_1445057B02#17_6,,
103,nanchang_1445057B03#17_7,,
104,nanchang_1445057B04#17_8,,
105,nanchang_1457991C01#17_18,,
106,nanchang_1457991C02#17_19,,
107,nanchang_1457991C03#17_20,,
108,nanchang_1457991C04#16_1,,
109,nanchang_1457991C05#16_2,,
110,nanchang_1457991D01#16_3,,
111,nanchang_1457991D02#16_4,,
112,nanchang_1459142A01#16_5,,
113,nanchang_1459142A02#16_6,,
114,nanchang_1459142A03#16_7,,
115,nanchang_1459142A04#16_8,,
116,nanchang_1459142A05#16_9,,
117,nanchang_1459142A06#16_10,,
118,nanchang_1459142A07#16_11,,
119,nanchang_1459142A08#16_12,,
120,nanchang_1459142A09#16_13,,
