,train,val,test
0,1375314A01#3_1,1390316A01#3_19,X127179A01#3_9
1,1375314A02#3_2,1390316A02#3_20,X127179A02#3_10
2,1375314A03#3_3,1390316A03#2_1,X127179A03#3_11
3,1375314A04#3_4,1493667A02#5_16,X127179A04#3_12
4,1375314A05#3_5,1493667A03#5_17,X127179A05#3_13
5,1375314A06#3_6,1493667A04#5_18,X127179A06#3_14
6,1375314A07#3_7,1493667A05#5_19,1502032A01
7,1375314A08#3_8,1493667A06#5_20,1502032A02#6_11
8,1394931A01#2_20,1493667A07#6_1,1502032A03#6_12
9,1394931A02#1_1,1493667A08#6_2,1502032A04#6_13
10,1394931A03#1_2,1394250C01#2_12,1502032A05#6_14
11,1394931A04#1_3,1394250C02#2_13,1502032A06
12,1396455B01#1_4,1394250C03#2_14,1494509A01#6_3
13,1396455B02#1_5,1394250C04#2_15,1494509A02#6_4
14,1396455B02#1_6,1394250C05#2_16,1494509A03#6_5
15,1396455B03#1_7,1394250C06#2_17,1494509A04#6_6
16,1396455B04#1_8,1394250C07#2_18,1494509A05#6_7
17,1396455B05#1_9,1394250C08#2_19,1494509A06#6_8
18,1396455B06#1_10,X133886A01#3_15,1494509A07#6_9
19,1430290A01#18_15,X133886A02#3_16,1394025A01#2_2
20,1430290A02#18_16,X133886A03#3_17,1394025A02#2_3
21,1430290A03#18_17,X133886A04#3_18,1394025A03#2_4
22,1433261A01#18_18,X133886A05#3_19,1394025A04#2_5
23,1433261A02,X133886A06#3_20,1394025A05#2_6
24,1433261A03#18_20,,1394025A06#2_7
25,1433261A04#17_1,,1394025A07#2_8
26,1433261A05#17_2,,1394025A08#2_9
27,1438435B01#17_3,,1394025A09#2_10
28,1438435B02#17_4,,1394025A10#2_11
29,1457991C01#17_18,,
30,1457991C02#17_19,,
31,1457991C03#17_20,,
32,1457991C04#16_1,,
33,1457991C05#16_2,,
34,1457991D01#16_3,,
35,1457991D02#16_4,,
36,1459142A01#16_5,,
37,1459142A02#16_6,,
38,1459142A03#16_7,,
39,1459142A04#16_8,,
40,1459142A05#16_9,,
41,1459142A06#16_10,,
