,train,val,test
0,1375314A01#3_1,X179852A01#5_19,1526644A01#19_2
1,1375314A02#3_2,X179852A02#5_20,1526644A02#19_3
2,1375314A03#3_3,X179852A03#6_1,1526644A03#19_4
3,1375314A04#3_4,X179852A04#6_2,1526644A04#19_5
4,1375314A05#3_5,X179852A05#6_3,1526644A05#19_6
5,1375314A06#3_6,X179852A06#6_4,1526644A06#19_7
6,1375314A07#3_7,X172464A01#5_11,1526644A07#19_8
7,1375314A08#3_8,X172464A02#5_12,1526644A08#19_9
8,1390316A01#3_19,X172464A03#5_13,X127179A01#3_9
9,1390316A02#3_20,X172464A04#5_14,X127179A02#3_10
10,1390316A03#2_1,X172464A05#5_15,X127179A03#3_11
11,1394931A01#2_20,X172464A06#5_16,X127179A04#3_12
12,1394931A02#1_1,X172464A07#5_17,X127179A05#3_13
13,1394931A03#1_2,X172464A08#5_18,X127179A06#3_14
14,1394931A04#1_3,1412190C01,1520691A01#6_16
15,1396455B01#1_4,1412190C02,1520691A02#6_17
16,1396455B02#1_5,1412190C03,1520691A03#6_18
17,1396455B02#1_6,1412190C04,1520691A04#6_19
18,1396455B03#1_7,1412190C05,1520691A05#6_20
19,1396455B04#1_8,1412190C06,1520691A06#19_1
20,1396455B05#1_9,1412190C07,1420083A01#18_2
21,1396455B06#1_10,1412190C08,1420083A02#18_3
22,1430290A01#18_15,X227639A01#10_15,1420083A03#18_4
23,1430290A02#18_16,X227639A02#10_16,1420083A04#18_5
24,1430290A03#18_17,X227639A03#10_17,1420083A05#18_6
25,1433261A01#18_18,X227639A04#10_18,1420083A06#18_7
26,1433261A02,X227639A05#10_19,1420083A07#18_8
27,1433261A03#18_20,X227639A06#10_20,1420083A08#18_9
28,1433261A04#17_1,X227639A07#11_1,1420083A09#18_10
29,1433261A05#17_2,X227639A08#11_2,1420083A10#18_11
30,1438435B01#17_3,,
31,1438435B02#17_4,,
32,1457991C01#17_18,,
33,1457991C02#17_19,,
34,1457991C03#17_20,,
35,1457991C04#16_1,,
36,1457991C05#16_2,,
37,1457991D01#16_3,,
38,1457991D02#16_4,,
39,1459142A01#16_5,,
40,1459142A02#16_6,,
41,1459142A03#16_7,,
42,1459142A04#16_8,,
43,1459142A05#16_9,,
44,1459142A06#16_10,,
45,1459142A07#16_11,,
46,1459142A08#16_12,,
47,1459142A09#16_13,,
