,train,val,test
0,1375314A01#3_1,1569744A01#21_11,X197133A01#6_11
1,1375314A02#3_2,1569744A02#21_12,X197133A02#6_12
2,1375314A03#3_3,1569744A03#21_13,X197133A03#6_13
3,1375314A04#3_4,1569744A04#21_14,X197133A04#6_14
4,1375314A05#3_5,1569744A05#21_15,X197133A05#6_15
5,1375314A06#3_6,1569744A06#21_16,X197133A06#6_16
6,1375314A07#3_7,1569744A07#21_17,X197133A07#6_17
7,1375314A08#3_8,1569744A08#21_18,X197133A08#6_18
8,1390316A01#3_19,1569744A09#21_19,1502032A01
9,1390316A02#3_20,1569744A10#21_20,1502032A02#6_11
10,1390316A03#2_1,1569744A11#7_1,1502032A03#6_12
11,1394931A01#2_20,1569744A12#7_2,1502032A04#6_13
12,1394931A02#1_1,1569744A13#7_3,1502032A05#6_14
13,1394931A03#1_2,1569744A14#7_4,1502032A06
14,1394931A04#1_3,1396455B01#1_4,1412190C01
15,1430290A01#18_15,1396455B02#1_5,1412190C02
16,1430290A02#18_16,1396455B02#1_6,1412190C03
17,1430290A03#18_17,1396455B03#1_7,1412190C04
18,1433261A01#18_18,1396455B04#1_8,1412190C05
19,1433261A02,1396455B05#1_9,1412190C06
20,1433261A03#18_20,1396455B06#1_10,1412190C07
21,1433261A04#17_1,X125675A01#2_14,1412190C08
22,1433261A05#17_2,X125675A02#2_15,1520691A01#6_16
23,1438435B01#17_3,X125675A03#2_16,1520691A02#6_17
24,1438435B02#17_4,X125675A04#2_17,1520691A03#6_18
25,1457991C01#17_18,X125675A05#2_18,1520691A04#6_19
26,1457991C02#17_19,X125675A06#2_19,1520691A05#6_20
27,1457991C03#17_20,X125675A07#2_20,1520691A06#19_1
28,1457991C04#16_1,X125675A08#3_1,
29,1457991C05#16_2,X125675A09#3_2,
30,1457991D01#16_3,X125675A10#3_3,
31,1457991D02#16_4,X125675A11#3_4,
32,1459142A01#16_5,X125675A12#3_5,
33,1459142A02#16_6,X125675A13#3_6,
34,1459142A03#16_7,X125675A14#3_7,
35,1459142A04#16_8,X125675A15#3_8,
36,1459142A05#16_9,1549818A01#20_3,
37,1459142A06#16_10,1549818A02#20_4,
38,1459142A07#16_11,1549818A03#20_5,
39,1459142A08#16_12,1549818A04#20_6,
40,1459142A09#16_13,1549818A05#20_7,
41,1459142A10#16_14,1549818A06#20_8,
42,1459142A11#16_15,,
43,1459142A12#16_16,,
44,1493667A02#5_16,,
45,1493667A03#5_17,,
46,1493667A04#5_18,,
47,1493667A05#5_19,,
48,1493667A06#5_20,,
49,1493667A07#6_1,,
50,1493667A08#6_2,,
51,1526644A01#19_2,,
52,1526644A02#19_3,,
53,1526644A03#19_4,,
54,1526644A04#19_5,,
55,1526644A05#19_6,,
56,1526644A06#19_7,,
57,1526644A07#19_8,,
58,1526644A08#19_9,,
59,1544136A01#19_10,,
60,1544136A02#19_11,,
61,1544136A03#19_12,,
62,1544136A04#19_13,,
63,1544136A05#19_14,,
64,1544136A06#19_15,,
65,1544136A07#19_16,,
66,1544136A08#19_17,,
67,1556514A01#20_9,,
68,1556514A02#20_10,,
69,1556514A03#20_11,,
70,1556514A04#20_12,,
71,1556514A05#20_13,,
72,1556514A06#20_14,,
73,1556514A07#20_15,,
74,1556514A08#20_16,,
75,1565608A01#21_3,,
76,1565608A02#21_4,,
77,1565608A03#21_5,,
78,1565608A04#21_6,,
79,1565608A05#21_7,,
80,1565608A06#21_8,,
81,1565608A07#21_9,,
82,1565608A08#21_10,,
83,X127179A01#3_9,,
84,X127179A02#3_10,,
85,X127179A03#3_11,,
86,X127179A04#3_12,,
87,X127179A05#3_13,,
88,X127179A06#3_14,,
89,X161534A01#4_15,,
90,X161534A02#4_16,,
91,X161534A03#4_17,,
92,X161534A04#4_18,,
93,X161534A05#4_19,,
94,X161534A06#4_20,,
95,X161534A07#5_1,,
