,train,val,test
0,1375314A01#3_1,1394931A01#2_20,1502032A01
1,1375314A02#3_2,1394931A02#1_1,1502032A02#6_11
2,1375314A03#3_3,1394931A03#1_2,1502032A03#6_12
3,1375314A04#3_4,1394931A04#1_3,1502032A04#6_13
4,1375314A05#3_5,X161534A01#4_15,1502032A05#6_14
5,1375314A06#3_6,X161534A02#4_16,1502032A06
6,1375314A07#3_7,X161534A03#4_17,X251184A01#11_11
7,1375314A08#3_8,X161534A04#4_18,X251184A02#11_12
8,1390316A01#3_19,X161534A05#4_19,X251184A03#11_13
9,1390316A02#3_20,X161534A06#4_20,X251184A04#11_14
10,1390316A03#2_1,X161534A07#5_1,X251184A05#11_15
11,1396455B01#1_4,X161534A08#5_2,X251184A06#11_16
12,1396455B02#1_5,X225774A01#10_7,X251184A07#11_17
13,1396455B02#1_6,X225774A02#10_8,X251184A08#11_18
14,1396455B03#1_7,X225774A03#10_9,1482921A01#4_15
15,1396455B04#1_8,X225774A04#10_10,1482921A02#4_16
16,1396455B05#1_9,X225774A05#10_11,1482921A03#4_17
17,1396455B06#1_10,X225774A06#10_12,1482921A04#4_18
18,1430290A01#18_15,X225774A07#10_13,1482921A05#4_19
19,1430290A02#18_16,X225774A08#10_14,1482921A06#4_20
20,1430290A03#18_17,X227639A01#10_15,1482921A07#5_1
21,1433261A01#18_18,X227639A02#10_16,X125675A01#2_14
22,1433261A02,X227639A03#10_17,X125675A02#2_15
23,1433261A03#18_20,X227639A04#10_18,X125675A03#2_16
24,1433261A04#17_1,X227639A05#10_19,X125675A04#2_17
25,1433261A05#17_2,X227639A06#10_20,X125675A05#2_18
26,1438435B01#17_3,X227639A07#11_1,X125675A06#2_19
27,1438435B02#17_4,X227639A08#11_2,X125675A07#2_20
28,1457991C01#17_18,,X125675A08#3_1
29,1457991C02#17_19,,X125675A09#3_2
30,1457991C03#17_20,,X125675A10#3_3
31,1457991C04#16_1,,X125675A11#3_4
32,1457991C05#16_2,,X125675A12#3_5
33,1457991D01#16_3,,X125675A13#3_6
34,1457991D02#16_4,,X125675A14#3_7
35,1459142A01#16_5,,X125675A15#3_8
36,1459142A02#16_6,,
37,1459142A03#16_7,,
38,1459142A04#16_8,,
39,1459142A05#16_9,,
40,1459142A06#16_10,,
41,1459142A07#16_11,,
42,1459142A08#16_12,,
43,1459142A09#16_13,,
44,1459142A10#16_14,,
45,1459142A11#16_15,,
46,1459142A12#16_16,,
47,1493667A02#5_16,,
48,1493667A03#5_17,,
49,1493667A04#5_18,,
50,1493667A05#5_19,,
51,1493667A06#5_20,,
52,1493667A07#6_1,,
53,1493667A08#6_2,,
54,1526644A01#19_2,,
55,1526644A02#19_3,,
56,1526644A03#19_4,,
57,1526644A04#19_5,,
58,1526644A05#19_6,,
59,1526644A06#19_7,,
60,1526644A07#19_8,,
61,1526644A08#19_9,,
62,1544136A01#19_10,,
63,1544136A02#19_11,,
64,1544136A03#19_12,,
65,1544136A04#19_13,,
66,1544136A05#19_14,,
67,1544136A06#19_15,,
68,1544136A07#19_16,,
69,1544136A08#19_17,,
70,1556514A01#20_9,,
71,1556514A02#20_10,,
72,1556514A03#20_11,,
73,1556514A04#20_12,,
74,1556514A05#20_13,,
75,1556514A06#20_14,,
76,1556514A07#20_15,,
77,1556514A08#20_16,,
78,1565608A01#21_3,,
79,1565608A02#21_4,,
80,1565608A03#21_5,,
81,1565608A04#21_6,,
82,1565608A05#21_7,,
83,1565608A06#21_8,,
84,1565608A07#21_9,,
85,1565608A08#21_10,,
86,1569744A01#21_11,,
87,1569744A02#21_12,,
88,1569744A03#21_13,,
89,1569744A04#21_14,,
90,1569744A05#21_15,,
91,1569744A06#21_16,,
92,1569744A07#21_17,,
93,1569744A08#21_18,,
94,1569744A09#21_19,,
95,1569744A10#21_20,,
96,1569744A11#7_1,,
97,1569744A12#7_2,,
98,1569744A13#7_3,,
99,1569744A14#7_4,,
100,X127179A01#3_9,,
101,X127179A02#3_10,,
102,X127179A03#3_11,,
103,X127179A04#3_12,,
104,X127179A05#3_13,,
105,X127179A06#3_14,,
106,X172464A01#5_11,,
107,X172464A02#5_12,,
108,X172464A03#5_13,,
109,X172464A04#5_14,,
110,X172464A05#5_15,,
111,X172464A06#5_16,,
112,X172464A07#5_17,,
113,X172464A08#5_18,,
114,X179852A01#5_19,,
115,X179852A02#5_20,,
116,X179852A03#6_1,,
117,X179852A04#6_2,,
118,X179852A05#6_3,,
119,X179852A06#6_4,,
120,X197133A01#6_11,,
121,X197133A02#6_12,,
122,X197133A03#6_13,,
123,X197133A04#6_14,,
124,X197133A05#6_15,,
125,X197133A06#6_16,,
126,X197133A07#6_17,,
127,X197133A08#6_18,,
128,X207531C01#7_11,,
129,X207531C02#7_12,,
130,X207531C03#7_13,,
131,X207531C04#7_14,,
132,X207531C05#7_15,,
133,X207531C06#7_16,,
134,X207531C07#7_17,,
135,X207531C08#7_18,,
136,X207531C09#7_19,,
137,X207531C10#7_20,,
138,X207531C11#8_1,,
139,X207531C12#8_2,,
140,X207531C13#8_3,,
141,X207531C14#8_4,,
142,X207531C15#8_5,,
143,X207531C16#8_6,,
144,X207531C17#8_7,,
145,X207531C18#8_8,,
146,X207531C19#8_9,,
147,X207531C20#8_10,,
148,X209790A01#8_11,,
149,X209790A02#8_12,,
150,X209790A03#8_13,,
151,X209790A04#8_14,,
152,X209790A05#8_15,,
153,X209790A06#8_16,,
154,X209790A07#8_17,,
155,X209790A08#8_18,,
156,X209790A09#8_19,,
157,X209790A10#8_20,,
158,X209790A11#9_1,,
159,X209790A12#9_2,,
160,X219408A01#9_11,,
161,X219408A02#9_12,,
162,X219408A03#9_13,,
163,X219408A04#9_14,,
164,X219408A05#9_15,,
165,X219408A06#9_16,,
166,X219408A07#9_17,,
167,X219408A08#9_18,,
168,1386008A01#3_9,,
169,1386008A02#3_10,,
170,1386008A03#3_11,,
171,1386008A04#3_12,,
172,1386008A05#3_13,,
173,1386008A06#3_14,,
174,1386008A07#3_15,,
175,1386008A08#3_16,,
176,1386008A09#3_17,,
177,1386008A10#3_18,,
178,1394025A01#2_2,,
