,train,val,test
0,26807_0,18849_0,26817_0
1,26791_0,26795_0,13983_0
2,13980_0,13958_0,13983_1
3,19669_0,26833_0,26821_0
4,26848_0,26835_0,13974_1
5,26787_0,13971_0,13955_0
6,18843_1,18849_1,13966_0
7,26843_0,13958_3,26825_0
8,18836_0,13958_1,19690_0
9,26801_0,26858_0,26841_0
10,19667_0,18849_2,26790_0
11,13980_1,26824_0,13983_3
12,18847_0,19681_0,26788_0
13,26803_0,13981_1,26823_0
14,26850_0,26829_0,13983_2
15,26844_0,13981_0,13974_0
16,18837_0,13958_2,26799_0
17,19694_0,26857_0,19692_0
18,18827_2,18834_0,
19,13973_1,18838_0,
20,18836_1,,
21,18848_6,,
22,18847_6,,
23,13961_0,,
24,13978_1,,
25,18847_8,,
26,13964_0,,
27,13978_0,,
28,19697_0,,
29,26834_0,,
30,19691_0,,
31,18852_0,,
32,13952_1,,
33,18847_9,,
34,19674_0,,
35,26809_0,,
36,18841_0,,
37,18843_0,,
38,13979_0,,
39,13957_0,,
40,26846_0,,
41,18827_0,,
42,18847_4,,
43,18848_1,,
44,26802_0,,
45,26838_0,,
46,18848_5,,
47,26789_0,,
48,26839_0,,
49,18847_1,,
50,18840_4,,
51,18840_3,,
52,13959_0,,
53,26806_0,,
54,26816_0,,
55,13973_0,,
56,19693_0,,
57,26832_0,,
58,13977_1,,
59,18841_2,,
60,18832_0,,
61,26828_0,,
62,26822_0,,
63,19685_0,,
64,13965_2,,
65,26851_0,,
66,26855_0,,
67,18847_10,,
68,18847_5,,
69,13962_0,,
70,26826_0,,
71,13977_0,,
72,19672_0,,
73,13961_1,,
74,18845_0,,
75,18831_0,,
76,13963_0,,
77,26847_0,,
78,18848_4,,
79,19675_0,,
80,13954_0,,
81,19689_0,,
82,13953_0,,
83,26805_0,,
84,26814_0,,
85,26815_0,,
86,18844_0,,
87,18846_0,,
88,13976_0,,
89,18848_3,,
90,26853_0,,
91,18840_1,,
92,18835_0,,
93,26811_0,,
94,13975_0,,
95,19677_0,,
96,26831_0,,
97,18848_2,,
98,26842_0,,
99,19684_0,,
100,19700_0,,
101,18840_5,,
102,26794_0,,
103,13965_0,,
104,18829_0,,
105,13953_1,,
106,18840_2,,
107,26849_0,,
108,26845_0,,
109,19698_0,,
110,18833_0,,
111,18841_1,,
112,26813_0,,
113,13952_0,,
114,19695_0,,
115,26798_0,,
116,13962_1,,
117,18847_7,,
118,13965_1,,
119,18827_1,,
120,26808_0,,
121,26820_0,,
122,18842_0,,
123,18847_2,,
124,18830_0,,
125,18848_0,,
126,13973_2,,
127,13977_2,,
128,19680_0,,
129,26804_0,,
130,19676_0,,
131,13980_2,,
132,18840_0,,
133,13972_0,,
134,19678_0,,
135,26800_0,,
136,13960_0,,
137,26810_0,,
138,26859_0,,
139,18839_0,,
140,18851_0,,
141,18847_3,,
142,26793_0,,
143,13972_1,,
144,26797_0,,
