,train,val,test
0,26807_0,19669_0,18836_0
1,26791_0,26843_0,26850_0
2,13980_0,26795_0,26844_0
3,26848_0,18827_2,13973_1
4,18849_0,19691_0,18836_1
5,26787_0,13957_0,19697_0
6,18843_1,18827_0,26846_0
7,26801_0,26832_0,26789_0
8,19667_0,26855_0,13973_0
9,13980_1,26826_0,19693_0
10,18847_0,18831_0,26825_0
11,26803_0,26847_0,13976_0
12,26817_0,26853_0,26808_0
13,18837_0,18827_1,13973_2
14,13958_0,18839_0,19680_0
15,19694_0,18851_0,26799_0
16,26833_0,,13972_0
17,18848_6,,13972_1
18,26835_0,,
19,18847_6,,
20,13961_0,,
21,13978_1,,
22,18847_8,,
23,13964_0,,
24,13971_0,,
25,13978_0,,
26,18849_1,,
27,26834_0,,
28,18852_0,,
29,13952_1,,
30,18847_9,,
31,19674_0,,
32,26809_0,,
33,18841_0,,
34,18843_0,,
35,13979_0,,
36,13958_3,,
37,13983_0,,
38,13958_1,,
39,18847_4,,
40,18848_1,,
41,26858_0,,
42,26802_0,,
43,26838_0,,
44,18848_5,,
45,18849_2,,
46,26824_0,,
47,26839_0,,
48,19681_0,,
49,18847_1,,
50,18840_4,,
51,18840_3,,
52,13959_0,,
53,26806_0,,
54,26816_0,,
55,13977_1,,
56,18841_2,,
57,18832_0,,
58,13983_1,,
59,26828_0,,
60,26822_0,,
61,19685_0,,
62,13965_2,,
63,26851_0,,
64,18847_10,,
65,18847_5,,
66,13962_0,,
67,13981_1,,
68,26821_0,,
69,13977_0,,
70,13974_1,,
71,19672_0,,
72,13961_1,,
73,18845_0,,
74,13963_0,,
75,13955_0,,
76,18848_4,,
77,19675_0,,
78,13954_0,,
79,19689_0,,
80,13966_0,,
81,13953_0,,
82,26805_0,,
83,26814_0,,
84,26815_0,,
85,18844_0,,
86,18846_0,,
87,18848_3,,
88,18840_1,,
89,18835_0,,
90,26811_0,,
91,13975_0,,
92,19677_0,,
93,19690_0,,
94,26831_0,,
95,18848_2,,
96,26842_0,,
97,26841_0,,
98,19684_0,,
99,19700_0,,
100,18840_5,,
101,26794_0,,
102,13965_0,,
103,26790_0,,
104,18829_0,,
105,13953_1,,
106,18840_2,,
107,26849_0,,
108,13983_3,,
109,26845_0,,
110,19698_0,,
111,26788_0,,
112,26823_0,,
113,18833_0,,
114,18841_1,,
115,26813_0,,
116,13952_0,,
117,26829_0,,
118,19695_0,,
119,26798_0,,
120,13962_1,,
121,18847_7,,
122,13965_1,,
123,13981_0,,
124,13958_2,,
125,26820_0,,
126,13983_2,,
127,18842_0,,
128,18847_2,,
129,13974_0,,
130,18830_0,,
131,18848_0,,
132,26857_0,,
133,13977_2,,
134,26804_0,,
135,19676_0,,
136,13980_2,,
137,18834_0,,
138,18840_0,,
139,19678_0,,
140,26800_0,,
141,13960_0,,
142,18838_0,,
143,26810_0,,
144,26859_0,,
145,19692_0,,
146,18847_3,,
147,26793_0,,
148,26797_0,,
