,train,val,test
0,26807_0,13980_0,13971_0
1,26791_0,18836_0,18841_0
2,19669_0,13980_1,13979_0
3,26848_0,26795_0,26824_0
4,18849_0,13958_0,13977_1
5,26787_0,18827_2,18841_2
6,18843_1,18836_1,13977_0
7,26843_0,18852_0,13974_1
8,26801_0,13958_3,18845_0
9,19667_0,18827_0,18831_0
10,18847_0,13958_1,13954_0
11,26803_0,26838_0,18846_0
12,26850_0,18832_0,13976_0
13,26844_0,26828_0,19698_0
14,26817_0,26826_0,18841_1
15,18837_0,26815_0,26808_0
16,19694_0,26853_0,13974_0
17,13973_1,26823_0,13977_2
18,26833_0,18827_1,26800_0
19,18848_6,13958_2,
20,26835_0,26799_0,
21,18847_6,13980_2,
22,13961_0,,
23,13978_1,,
24,18847_8,,
25,13964_0,,
26,13978_0,,
27,18849_1,,
28,19697_0,,
29,26834_0,,
30,19691_0,,
31,13952_1,,
32,18847_9,,
33,19674_0,,
34,26809_0,,
35,18843_0,,
36,13957_0,,
37,26846_0,,
38,13983_0,,
39,18847_4,,
40,18848_1,,
41,26858_0,,
42,26802_0,,
43,18848_5,,
44,26789_0,,
45,18849_2,,
46,26839_0,,
47,19681_0,,
48,18847_1,,
49,18840_4,,
50,18840_3,,
51,13959_0,,
52,26806_0,,
53,26816_0,,
54,13973_0,,
55,19693_0,,
56,26832_0,,
57,13983_1,,
58,26822_0,,
59,19685_0,,
60,13965_2,,
61,26851_0,,
62,26855_0,,
63,18847_10,,
64,18847_5,,
65,13962_0,,
66,13981_1,,
67,26821_0,,
68,19672_0,,
69,13961_1,,
70,13963_0,,
71,26847_0,,
72,13955_0,,
73,18848_4,,
74,19675_0,,
75,19689_0,,
76,13966_0,,
77,13953_0,,
78,26825_0,,
79,26805_0,,
80,26814_0,,
81,18844_0,,
82,18848_3,,
83,18840_1,,
84,18835_0,,
85,26811_0,,
86,13975_0,,
87,19677_0,,
88,19690_0,,
89,26831_0,,
90,18848_2,,
91,26842_0,,
92,26841_0,,
93,19684_0,,
94,19700_0,,
95,18840_5,,
96,26794_0,,
97,13965_0,,
98,26790_0,,
99,18829_0,,
100,13953_1,,
101,18840_2,,
102,26849_0,,
103,13983_3,,
104,26845_0,,
105,26788_0,,
106,18833_0,,
107,26813_0,,
108,13952_0,,
109,26829_0,,
110,19695_0,,
111,26798_0,,
112,13962_1,,
113,18847_7,,
114,13965_1,,
115,13981_0,,
116,26820_0,,
117,13983_2,,
118,18842_0,,
119,18847_2,,
120,18830_0,,
121,18848_0,,
122,13973_2,,
123,26857_0,,
124,19680_0,,
125,26804_0,,
126,19676_0,,
127,18834_0,,
128,18840_0,,
129,13972_0,,
130,19678_0,,
131,13960_0,,
132,18838_0,,
133,26810_0,,
134,26859_0,,
135,19692_0,,
136,18839_0,,
137,18851_0,,
138,18847_3,,
139,26793_0,,
140,13972_1,,
141,26797_0,,
