,train,val,test
0,morph_13952_1,morph_18841_0,morph_19697_0
1,morph_13952_0,morph_18841_2,morph_26851_0
2,morph_13959_0,morph_18841_1,morph_13958_0
3,morph_13960_0,morph_26788_0,morph_13958_3
4,morph_13961_0,morph_13962_0,morph_13958_1
5,morph_13961_1,morph_13962_1,morph_13958_2
6,morph_13965_2,morph_13963_0,morph_19678_0
7,morph_13965_0,morph_13974_1,morph_26829_0
8,morph_13965_1,morph_13974_0,nanchang_X172464A01#5_11
9,morph_13966_0,nanchang_1569744A01#21_11,nanchang_X172464A02#5_12
10,morph_13971_0,nanchang_1569744A02#21_12,nanchang_X172464A03#5_13
11,morph_13973_1,nanchang_1569744A03#21_13,nanchang_X172464A04#5_14
12,morph_13973_0,nanchang_1569744A04#21_14,nanchang_X172464A05#5_15
13,morph_13973_2,nanchang_1569744A05#21_15,nanchang_X172464A06#5_16
14,morph_13975_0,nanchang_1569744A06#21_16,nanchang_X172464A07#5_17
15,morph_13981_1,nanchang_1569744A07#21_17,nanchang_X172464A08#5_18
16,morph_13981_0,nanchang_1569744A08#21_18,nanchang_1493667A02#5_16
17,morph_18831_0,nanchang_1569744A09#21_19,nanchang_1493667A03#5_17
18,morph_18837_0,nanchang_1569744A10#21_20,nanchang_1493667A04#5_18
19,morph_18839_0,nanchang_1569744A11#7_1,nanchang_1493667A05#5_19
20,morph_18842_0,nanchang_1569744A12#7_2,nanchang_1493667A06#5_20
21,morph_18848_6,nanchang_1569744A13#7_3,nanchang_1493667A07#6_1
22,morph_18848_1,nanchang_1569744A14#7_4,nanchang_1493667A08#6_2
23,morph_18848_5,nanchang_X209790A01#8_11,tcga_TCGA-GR-7353
24,morph_18848_4,nanchang_X209790A02#8_12,tcga_TCGA-G8-6907
25,morph_18848_3,nanchang_X209790A03#8_13,morph_26850_0
26,morph_18848_2,nanchang_X209790A04#8_14,morph_26803_0
27,morph_18848_0,nanchang_X209790A05#8_15,morph_26826_0
28,morph_18852_0,nanchang_X209790A06#8_16,morph_26845_0
29,morph_19667_0,nanchang_X209790A07#8_17,morph_18829_0
30,morph_19672_0,nanchang_X209790A08#8_18,morph_13955_0
31,morph_19674_0,nanchang_X209790A09#8_19,morph_13954_0
32,morph_19677_0,nanchang_X209790A10#8_20,morph_26828_0
33,morph_19680_0,nanchang_X209790A11#9_1,nanchang_1394025A01#2_2
34,morph_19690_0,nanchang_X209790A12#9_2,nanchang_1394025A02#2_3
35,morph_19693_0,tcga_TCGA-G8-6325,nanchang_1394025A03#2_4
36,morph_19694_0,tcga_TCGA-GS-A9TW,nanchang_1394025A04#2_5
37,morph_19695_0,morph_18833_0,nanchang_1394025A05#2_6
38,morph_19698_0,morph_13964_0,nanchang_1394025A06#2_7
39,morph_26787_0,morph_26842_0,nanchang_1394025A07#2_8
40,morph_26789_0,morph_26808_0,nanchang_1394025A08#2_9
41,morph_26795_0,morph_26833_0,nanchang_1394025A09#2_10
42,morph_26797_0,morph_19685_0,nanchang_1394025A10#2_11
43,morph_26798_0,morph_18846_0,nanchang_1549818A01#20_3
44,morph_26800_0,morph_26839_0,nanchang_1549818A02#20_4
45,morph_26805_0,nanchang_1445057B01#17_5,nanchang_1549818A03#20_5
46,morph_26806_0,nanchang_1445057B02#17_6,nanchang_1549818A04#20_6
47,morph_26809_0,nanchang_1445057B03#17_7,nanchang_1549818A05#20_7
48,morph_26815_0,nanchang_1445057B04#17_8,nanchang_1549818A06#20_8
49,morph_26816_0,nanchang_1482921A01#4_15,nanchang_X227639A01#10_15
50,morph_26820_0,nanchang_1482921A02#4_16,nanchang_X227639A02#10_16
51,morph_26823_0,nanchang_1482921A03#4_17,nanchang_X227639A03#10_17
52,morph_26831_0,nanchang_1482921A04#4_18,nanchang_X227639A04#10_18
53,morph_26832_0,nanchang_1482921A05#4_19,nanchang_X227639A05#10_19
54,morph_26835_0,nanchang_1482921A06#4_20,nanchang_X227639A06#10_20
55,morph_26841_0,nanchang_1482921A07#5_1,nanchang_X227639A07#11_1
56,morph_26846_0,nanchang_1549139A01#19_18,nanchang_X227639A08#11_2
57,morph_26853_0,nanchang_1549139A02#19_19,tcga_TCGA-FA-A82F
58,morph_26855_0,nanchang_1549139A03#19_20,tcga_TCGA-GS-A9TY
59,morph_26859_0,nanchang_1549139A04#20_1,
60,nanchang_1375314A01#3_1,nanchang_1549139A05#20_2,
61,nanchang_1375314A02#3_2,tcga_TCGA-GS-A9TT,
62,nanchang_1375314A03#3_3,tcga_TCGA-FA-A6HO,
63,nanchang_1375314A04#3_4,,
64,nanchang_1375314A05#3_5,,
65,nanchang_1375314A06#3_6,,
66,nanchang_1375314A07#3_7,,
67,nanchang_1375314A08#3_8,,
68,nanchang_1390316A01#3_19,,
69,nanchang_1390316A02#3_20,,
70,nanchang_1390316A03#2_1,,
71,nanchang_1394931A01#2_20,,
72,nanchang_1394931A02#1_1,,
73,nanchang_1394931A03#1_2,,
74,nanchang_1394931A04#1_3,,
75,nanchang_1396455B01#1_4,,
