,train,val,test
0,morph_13952_1,morph_18848_6,morph_26846_0
1,morph_13952_0,morph_18848_1,morph_19674_0
2,morph_13958_0,morph_18848_5,morph_26853_0
3,morph_13958_3,morph_18848_4,morph_26859_0
4,morph_13958_1,morph_18848_3,morph_26823_0
5,morph_13958_2,morph_18848_2,nanchang_1502032A01
6,morph_13959_0,morph_18848_0,nanchang_1502032A02#6_11
7,morph_13961_0,morph_13973_1,nanchang_1502032A03#6_12
8,morph_13961_1,morph_13973_0,nanchang_1502032A04#6_13
9,morph_13962_0,morph_13973_2,nanchang_1502032A05#6_14
10,morph_13962_1,morph_19697_0,nanchang_1502032A06
11,morph_13963_0,morph_19695_0,nanchang_1390316A01#3_19
12,morph_13965_2,morph_13960_0,nanchang_1390316A02#3_20
13,morph_13965_0,nanchang_1394931A01#2_20,nanchang_1390316A03#2_1
14,morph_13965_1,nanchang_1394931A02#1_1,tcga_TCGA-FM-8000
15,morph_13966_0,nanchang_1394931A03#1_2,tcga_TCGA-GR-A4D6
16,morph_13971_0,nanchang_1394931A04#1_3,morph_19692_0
17,morph_13974_1,nanchang_1569744A01#21_11,morph_26833_0
18,morph_13974_0,nanchang_1569744A02#21_12,morph_26799_0
19,morph_13975_0,nanchang_1569744A03#21_13,morph_18846_0
20,morph_13981_1,nanchang_1569744A04#21_14,morph_26857_0
21,morph_13981_0,nanchang_1569744A05#21_15,morph_26845_0
22,morph_18831_0,nanchang_1569744A06#21_16,morph_26834_0
23,morph_18837_0,nanchang_1569744A07#21_17,morph_26842_0
24,morph_18839_0,nanchang_1569744A08#21_18,nanchang_1520691A01#6_16
25,morph_18841_0,nanchang_1569744A09#21_19,nanchang_1520691A02#6_17
26,morph_18841_2,nanchang_1569744A10#21_20,nanchang_1520691A03#6_18
27,morph_18841_1,nanchang_1569744A11#7_1,nanchang_1520691A04#6_19
28,morph_18842_0,nanchang_1569744A12#7_2,nanchang_1520691A05#6_20
29,morph_18852_0,nanchang_1569744A13#7_3,nanchang_1520691A06#19_1
30,morph_19667_0,nanchang_1569744A14#7_4,nanchang_X125675A01#2_14
31,morph_19672_0,tcga_TCGA-GR-A4D4,nanchang_X125675A02#2_15
32,morph_19677_0,tcga_TCGA-FA-A7Q1,nanchang_X125675A03#2_16
33,morph_19678_0,morph_26804_0,nanchang_X125675A04#2_17
34,morph_19680_0,morph_26839_0,nanchang_X125675A05#2_18
35,morph_19690_0,morph_26790_0,nanchang_X125675A06#2_19
36,morph_19693_0,morph_18849_0,nanchang_X125675A07#2_20
37,morph_19694_0,morph_18849_1,nanchang_X125675A08#3_1
38,morph_19698_0,morph_18849_2,nanchang_X125675A09#3_2
39,morph_26787_0,morph_26821_0,nanchang_X125675A10#3_3
40,morph_26788_0,morph_26847_0,nanchang_X125675A11#3_4
41,morph_26789_0,morph_13978_1,nanchang_X125675A12#3_5
42,morph_26795_0,morph_13978_0,nanchang_X125675A13#3_6
43,morph_26797_0,morph_13980_0,nanchang_X125675A14#3_7
44,morph_26798_0,morph_13980_1,nanchang_X125675A15#3_8
45,morph_26800_0,morph_13980_2,nanchang_X211079A01#9_3
46,morph_26805_0,nanchang_1482921A01#4_15,nanchang_X211079A02#9_4
47,morph_26806_0,nanchang_1482921A02#4_16,nanchang_X211079A03#9_5
48,morph_26809_0,nanchang_1482921A03#4_17,nanchang_X211079A04#9_6
49,morph_26815_0,nanchang_1482921A04#4_18,nanchang_X211079A05#9_7
50,morph_26816_0,nanchang_1482921A05#4_19,nanchang_X211079A06#9_8
51,morph_26820_0,nanchang_1482921A06#4_20,nanchang_X211079A07#9_9
52,morph_26829_0,nanchang_1482921A07#5_1,nanchang_X211079A08#9_10
53,morph_26831_0,nanchang_1549818A01#20_3,tcga_TCGA-FA-A82F
54,morph_26832_0,nanchang_1549818A02#20_4,tcga_TCGA-G8-6324
55,morph_26835_0,nanchang_1549818A03#20_5,
56,morph_26841_0,nanchang_1549818A04#20_6,
57,morph_26851_0,nanchang_1549818A05#20_7,
58,morph_26855_0,nanchang_1549818A06#20_8,
59,nanchang_1375314A01#3_1,nanchang_X169778A01#5_3,
60,nanchang_1375314A02#3_2,nanchang_X169778A02#5_4,
61,nanchang_1375314A03#3_3,nanchang_X169778A03#5_5,
62,nanchang_1375314A04#3_4,nanchang_X169778A04#5_6,
63,nanchang_1375314A05#3_5,nanchang_X169778A05#5_7,
64,nanchang_1375314A06#3_6,nanchang_X169778A06#5_8,
65,nanchang_1375314A07#3_7,nanchang_X169778A07#5_9,
66,nanchang_1375314A08#3_8,nanchang_X169778A08#5_10,
67,nanchang_1396455B01#1_4,tcga_TCGA-RQ-A68N,
68,nanchang_1396455B02#1_5,tcga_TCGA-GS-A9U3,
69,nanchang_1396455B02#1_6,,
70,nanchang_1396455B03#1_7,,
71,nanchang_1396455B04#1_8,,
72,nanchang_1396455B05#1_9,,
73,nanchang_1396455B06#1_10,,
74,nanchang_1430290A01#18_15,,
75,nanchang_1430290A02#18_16,,
76,nanchang_1430290A03#18_17,,
77,nanchang_1433261A01#18_18,,
78,nanchang_1433261A02,,
79,nanchang_1433261A03#18_20,,
80,nanchang_1433261A04#17_1,,
