,train,val,test
0,morph_13952_1,morph_26829_0,morph_19672_0
1,morph_13952_0,morph_13959_0,morph_26815_0
2,morph_13958_0,morph_26788_0,morph_26809_0
3,morph_13958_3,morph_26820_0,morph_19678_0
4,morph_13958_1,morph_26798_0,morph_26805_0
5,morph_13958_2,nanchang_1438435B01#17_3,nanchang_1430290A01#18_15
6,morph_13960_0,nanchang_1438435B02#17_4,nanchang_1430290A02#18_16
7,morph_13961_0,nanchang_X127179A01#3_9,nanchang_1430290A03#18_17
8,morph_13961_1,nanchang_X127179A02#3_10,nanchang_1396455B01#1_4
9,morph_13962_0,nanchang_X127179A03#3_11,nanchang_1396455B02#1_5
10,morph_13962_1,nanchang_X127179A04#3_12,nanchang_1396455B02#1_6
11,morph_13963_0,nanchang_X127179A05#3_13,nanchang_1396455B03#1_7
12,morph_13965_2,nanchang_X127179A06#3_14,nanchang_1396455B04#1_8
13,morph_13965_0,tcga_TCGA-FF-8041,nanchang_1396455B05#1_9
14,morph_13965_1,tcga_TCGA-FM-8000,nanchang_1396455B06#1_10
15,morph_13966_0,morph_13979_0,tcga_TCGA-GS-A9TV
16,morph_13971_0,morph_18827_2,tcga_TCGA-GR-7353
17,morph_13973_1,morph_18827_0,morph_26813_0
18,morph_13973_0,morph_18827_1,morph_26857_0
19,morph_13973_2,morph_26808_0,morph_26817_0
20,morph_13974_1,morph_26849_0,morph_13955_0
21,morph_13974_0,morph_26811_0,morph_26821_0
22,morph_13975_0,morph_18846_0,morph_26810_0
23,morph_13981_1,morph_13954_0,morph_19700_0
24,morph_13981_0,morph_26858_0,morph_26822_0
25,morph_18831_0,nanchang_X225774A01#10_7,nanchang_1482921A01#4_15
26,morph_18837_0,nanchang_X225774A02#10_8,nanchang_1482921A02#4_16
27,morph_18839_0,nanchang_X225774A03#10_9,nanchang_1482921A03#4_17
28,morph_18841_0,nanchang_X225774A04#10_10,nanchang_1482921A04#4_18
29,morph_18841_2,nanchang_X225774A05#10_11,nanchang_1482921A05#4_19
30,morph_18841_1,nanchang_X225774A06#10_12,nanchang_1482921A06#4_20
31,morph_18842_0,nanchang_X225774A07#10_13,nanchang_1482921A07#5_1
32,morph_18848_6,nanchang_X225774A08#10_14,nanchang_X133886A01#3_15
33,morph_18848_1,nanchang_X227639A01#10_15,nanchang_X133886A02#3_16
34,morph_18848_5,nanchang_X227639A02#10_16,nanchang_X133886A03#3_17
35,morph_18848_4,nanchang_X227639A03#10_17,nanchang_X133886A04#3_18
36,morph_18848_3,nanchang_X227639A04#10_18,nanchang_X133886A05#3_19
37,morph_18848_2,nanchang_X227639A05#10_19,nanchang_X133886A06#3_20
38,morph_18848_0,nanchang_X227639A06#10_20,nanchang_1445057B01#17_5
39,morph_18852_0,nanchang_X227639A07#11_1,nanchang_1445057B02#17_6
40,morph_19667_0,nanchang_X227639A08#11_2,nanchang_1445057B03#17_7
41,morph_19674_0,nanchang_1561277B01#2_1,nanchang_1445057B04#17_8
42,morph_19677_0,nanchang_1561277B02#2_2,tcga_TCGA-FA-A4XK
43,morph_19680_0,nanchang_1561277B03#2_3,tcga_TCGA-GS-A9U3
44,morph_19690_0,nanchang_1561277B04#2_4,
45,morph_19693_0,nanchang_1561277B05#2_5,
46,morph_19694_0,tcga_TCGA-G8-6324,
47,morph_19695_0,tcga_TCGA-FF-8047,
48,morph_19697_0,,
49,morph_19698_0,,
50,morph_26787_0,,
51,morph_26789_0,,
52,morph_26795_0,,
53,morph_26797_0,,
54,morph_26800_0,,
55,morph_26806_0,,
56,morph_26816_0,,
57,morph_26823_0,,
58,morph_26831_0,,
59,morph_26832_0,,
60,morph_26835_0,,
61,morph_26841_0,,
62,morph_26846_0,,
63,morph_26851_0,,
64,morph_26853_0,,
65,morph_26855_0,,
66,morph_26859_0,,
67,nanchang_1375314A01#3_1,,
68,nanchang_1375314A02#3_2,,
69,nanchang_1375314A03#3_3,,
70,nanchang_1375314A04#3_4,,
71,nanchang_1375314A05#3_5,,
72,nanchang_1375314A06#3_6,,
73,nanchang_1375314A07#3_7,,
74,nanchang_1375314A08#3_8,,
75,nanchang_1390316A01#3_19,,
76,nanchang_1390316A02#3_20,,
77,nanchang_1390316A03#2_1,,
78,nanchang_1394931A01#2_20,,
79,nanchang_1394931A02#1_1,,
80,nanchang_1394931A03#1_2,,
81,nanchang_1394931A04#1_3,,
82,nanchang_1433261A01#18_18,,
83,nanchang_1433261A02,,
84,nanchang_1433261A03#18_20,,
85,nanchang_1433261A04#17_1,,
86,nanchang_1433261A05#17_2,,
87,nanchang_1457991C01#17_18,,
88,nanchang_1457991C02#17_19,,
89,nanchang_1457991C03#17_20,,
90,nanchang_1457991C04#16_1,,
91,nanchang_1457991C05#16_2,,
92,nanchang_1457991D01#16_3,,
93,nanchang_1457991D02#16_4,,
94,nanchang_1459142A01#16_5,,
95,nanchang_1459142A02#16_6,,
96,nanchang_1459142A03#16_7,,
97,nanchang_1459142A04#16_8,,
98,nanchang_1459142A05#16_9,,
99,nanchang_1459142A06#16_10,,
100,nanchang_1459142A07#16_11,,
101,nanchang_1459142A08#16_12,,
102,nanchang_1459142A09#16_13,,
103,nanchang_1459142A10#16_14,,
104,nanchang_1459142A11#16_15,,
105,nanchang_1459142A12#16_16,,
106,nanchang_1493667A02#5_16,,
107,nanchang_1493667A03#5_17,,
108,nanchang_1493667A04#5_18,,
109,nanchang_1493667A05#5_19,,
110,nanchang_1493667A06#5_20,,
111,nanchang_1493667A07#6_1,,
112,nanchang_1493667A08#6_2,,
113,nanchang_1502032A01,,
114,nanchang_1502032A02#6_11,,
115,nanchang_1502032A03#6_12,,
